athlete_id,date,time_s,heart_rate_bpm,speed_kmh
A001,2026-11-09,697,183.0,12.23
A001,2026-11-09,698,181.0,11.81
A001,2026-11-09,699,185.0,11.58
A001,2026-11-09,700,183.0,12.99
A001,2026-11-09,701,182.0,11.87
A001,2026-11-09,702,183.0,11.72
A001,2026-11-09,703,186.0,12.65
A001,2026-11-09,704,186.0,11.56
A001,2026-11-09,705,184.0,11.64
A001,2026-11-09,706,186.0,12.01
A001,2026-11-09,707,182.0,12.0
A001,2026-11-09,708,184.0,12.16
A001,2026-11-09,709,185.0,13.25
A001,2026-11-09,710,183.0,12.2
A001,2026-11-09,711,185.0,10.57
A001,2026-11-09,712,183.0,12.18
A001,2026-11-09,713,185.0,12.01
A001,2026-11-09,714,185.0,12.0
A001,2026-11-09,715,178.0,12.12
A001,2026-11-09,716,187.0,11.95
A001,2026-11-09,717,178.0,11.92
A001,2026-11-09,718,183.0,12.31
A001,2026-11-09,719,186.0,11.61
A001,2026-11-09,720,183.0,11.36
A001,2026-11-09,721,181.0,13.73
A001,2026-11-09,722,182.0,11.47
A001,2026-11-09,723,186.0,11.95
A001,2026-11-09,724,180.0,10.98
A001,2026-11-09,725,186.0,11.93
A001,2026-11-09,726,183.0,11.28
A001,2026-11-09,727,181.0,11.56
A001,2026-11-09,728,182.0,12.44
A001,2026-11-09,729,181.0,12.08
A001,2026-11-09,730,185.0,12.11
A001,2026-11-09,731,184.0,10.69
A001,2026-11-09,732,179.0,12.84
A001,2026-11-09,733,182.0,11.0
A001,2026-11-09,734,181.0,12.61
A001,2026-11-09,735,185.0,12.28
A001,2026-11-09,736,179.0,11.99
A001,2026-11-09,737,185.0,11.11
A001,2026-11-09,738,182.0,11.69
A001,2026-11-09,739,179.0,11.29
A001,2026-11-09,740,180.0,11.56
A001,2026-11-09,741,180.0,11.37
A001,2026-11-09,742,178.0,10.27
A001,2026-11-09,743,181.0,12.14
A001,2026-11-09,744,178.0,11.39
A001,2026-11-09,745,176.0,11.12
A001,2026-11-09,746,179.0,11.04
A001,2026-11-09,747,176.0,11.56
A001,2026-11-09,748,178.0,10.78
A001,2026-11-09,749,178.0,9.93
A001,2026-11-09,750,178.0,11.5
A001,2026-11-09,751,183.0,11.53
A001,2026-11-09,752,179.0,11.07
A001,2026-11-09,753,179.0,10.47
A001,2026-11-09,754,175.0,11.18
A001,2026-11-09,755,177.0,10.21
A001,2026-11-09,756,178.0,10.44
A001,2026-11-09,757,176.0,10.57
A001,2026-11-09,758,179.0,11.49
A001,2026-11-09,759,175.0,10.73
A001,2026-11-09,760,176.0,10.65
A001,2026-11-09,761,176.0,12.05
A001,2026-11-09,762,177.0,11.05
A001,2026-11-09,763,175.0,11.01
A001,2026-11-09,764,175.0,10.55
A001,2026-11-09,765,175.0,10.37
A001,2026-11-09,766,174.0,9.38
A001,2026-11-09,767,176.0,11.24
A001,2026-11-09,768,175.0,10.89
A001,2026-11-09,769,175.0,10.47
A001,2026-11-09,770,174.0,10.46
A001,2026-11-09,771,176.0,10.95
A001,2026-11-09,772,173.0,9.53
A001,2026-11-09,773,173.0,10.07
A001,2026-11-09,774,174.0,9.71
A001,2026-11-09,775,177.0,11.41
A001,2026-11-09,776,170.0,10.84
A001,2026-11-09,777,174.0,8.95
A001,2026-11-09,778,169.0,9.32
A001,2026-11-09,779,173.0,10.11
A001,2026-11-09,780,175.0,9.87
A001,2026-11-09,781,173.0,9.32
A001,2026-11-09,782,172.0,11.24
A001,2026-11-09,783,170.0,10.23
A001,2026-11-09,784,171.0,10.28
A001,2026-11-09,785,170.0,9.55
A001,2026-11-09,786,169.0,10.36
A001,2026-11-09,787,169.0,9.66
A001,2026-11-09,788,170.0,9.68
A001,2026-11-09,789,168.0,10.18
A001,2026-11-09,790,168.0,8.79
A001,2026-11-09,791,166.0,10.69
A001,2026-11-09,792,170.0,9.81
A001,2026-11-09,793,170.0,10.43
A001,2026-11-09,794,169.0,8.98
A001,2026-11-09,795,170.0,9.03
A001,2026-11-09,796,168.0,8.86
A001,2026-11-09,797,168.0,9.67
A001,2026-11-09,798,168.0,9.52
A001,2026-11-09,799,167.0,9.17
A001,2026-11-09,800,166.0,8.8
A001,2026-11-09,801,171.0,8.62
A001,2026-11-09,802,165.0,9.32
A001,2026-11-09,803,165.0,9.03
A001,2026-11-09,804,167.0,8.87
A001,2026-11-09,805,166.0,10.18
A001,2026-11-09,806,163.0,9.17
A001,2026-11-09,807,168.0,9.95
A001,2026-11-09,808,165.0,8.83
A001,2026-11-09,809,163.0,9.27
A001,2026-11-09,810,167.0,9.06
A001,2026-11-09,811,166.0,8.05
A001,2026-11-09,812,162.0,9.89
A001,2026-11-09,813,168.0,8.93
A001,2026-11-09,814,165.0,9.43
A001,2026-11-09,815,164.0,8.5
A001,2026-11-09,816,167.0,8.83
A001,2026-11-09,817,164.0,8.38
A001,2026-11-09,818,163.0,9.62
A001,2026-11-09,819,162.0,9.04
A001,2026-11-09,820,164.0,9.05
A001,2026-11-09,821,164.0,9.63
A001,2026-11-09,822,163.0,9.48
A001,2026-11-09,823,161.0,9.23
A001,2026-11-09,824,163.0,7.89
A001,2026-11-09,825,162.0,8.31
A001,2026-11-09,826,159.0,8.11
A001,2026-11-09,827,159.0,9.13
A001,2026-11-09,828,163.0,8.78
A001,2026-11-09,829,156.0,7.82
A001,2026-11-09,830,162.0,8.53
A001,2026-11-09,831,161.0,7.73
A001,2026-11-09,832,164.0,8.58
A001,2026-11-09,833,160.0,7.61
A001,2026-11-09,834,163.0,8.9
A001,2026-11-09,835,160.0,8.8
A001,2026-11-09,836,161.0,9.71
A001,2026-11-09,837,162.0,9.06
A001,2026-11-09,838,160.0,8.29
A001,2026-11-09,839,163.0,9.03
A001,2026-11-09,840,159.0,7.69
A001,2026-11-09,841,161.0,7.95
A001,2026-11-09,842,163.0,8.72
A001,2026-11-09,843,162.0,7.22
A001,2026-11-09,844,164.0,8.49
A001,2026-11-09,845,159.0,7.89
A001,2026-11-09,846,158.0,8.56
A001,2026-11-09,847,159.0,7.85
A001,2026-11-09,848,162.0,8.75
A001,2026-11-09,849,162.0,8.51
A001,2026-11-09,850,161.0,9.34
A001,2026-11-09,851,158.0,8.51
A001,2026-11-09,852,162.0,8.04
A001,2026-11-09,853,158.0,8.36
A001,2026-11-09,854,163.0,7.71
A001,2026-11-09,855,166.0,8.76
A001,2026-11-09,856,162.0,8.88
A001,2026-11-09,857,162.0,10.01
A001,2026-11-09,858,160.0,8.17
A001,2026-11-09,859,157.0,8.39
A001,2026-11-09,860,160.0,8.21
A001,2026-11-09,861,159.0,8.7
A001,2026-11-09,862,158.0,8.81
A001,2026-11-09,863,165.0,8.56
A001,2026-11-09,864,162.0,9.26
A001,2026-11-09,865,162.0,8.25
A001,2026-11-09,866,161.0,9.23
A001,2026-11-09,867,161.0,8.97
A001,2026-11-09,868,164.0,8.66
A001,2026-11-09,869,162.0,8.49
A001,2026-11-09,870,163.0,10.16
A001,2026-11-09,871,162.0,8.23
A001,2026-11-09,872,162.0,8.92
A001,2026-11-09,873,160.0,8.31
A001,2026-11-09,874,159.0,9.85
A001,2026-11-09,875,162.0,9.33
A001,2026-11-09,876,163.0,8.42
A001,2026-11-09,877,160.0,9.15
A001,2026-11-09,878,163.0,9.02
A001,2026-11-09,879,163.0,8.58
A001,2026-11-09,880,159.0,9.37
A001,2026-11-09,881,162.0,9.18
A001,2026-11-09,882,165.0,9.1
A001,2026-11-09,883,165.0,8.97
A001,2026-11-09,884,162.0,9.28
A001,2026-11-09,885,165.0,9.19
A001,2026-11-09,886,167.0,9.12
A001,2026-11-09,887,166.0,8.73
A001,2026-11-09,888,165.0,10.16
A001,2026-11-09,889,164.0,8.54
A001,2026-11-09,890,164.0,9.46
A001,2026-11-09,891,167.0,9.04
A001,2026-11-09,892,166.0,10.32
A001,2026-11-09,893,167.0,8.75
A001,2026-11-09,894,167.0,8.89
A001,2026-11-09,895,168.0,8.78
A001,2026-11-09,896,167.0,9.59
A001,2026-11-09,897,169.0,8.61
A001,2026-11-09,898,169.0,9.18
A001,2026-11-09,899,166.0,8.21
A001,2026-11-09,900,164.0,9.68
A001,2026-11-09,901,171.0,9.27
A001,2026-11-09,902,169.0,8.71
A001,2026-11-09,903,165.0,10.3
A001,2026-11-09,904,167.0,8.9
A001,2026-11-09,905,170.0,10.2
A001,2026-11-09,906,169.0,9.33
A001,2026-11-09,907,168.0,10.75
A001,2026-11-09,908,172.0,10.28
A001,2026-11-09,909,168.0,9.26
A001,2026-11-09,910,169.0,9.36
A001,2026-11-09,911,171.0,10.31
A001,2026-11-09,912,171.0,9.82
A001,2026-11-09,913,172.0,9.92
A001,2026-11-09,914,173.0,10.82
A001,2026-11-09,915,172.0,9.65
A001,2026-11-09,916,173.0,10.19
A001,2026-11-09,917,171.0,10.75
A001,2026-11-09,918,172.0,10.7
A001,2026-11-09,919,173.0,10.16
A001,2026-11-09,920,173.0,10.12
A001,2026-11-09,921,175.0,9.29
A001,2026-11-09,922,174.0,9.74
A001,2026-11-09,923,174.0,10.6
A001,2026-11-09,924,172.0,10.36
A001,2026-11-09,925,174.0,10.53
A001,2026-11-09,926,174.0,11.15
A001,2026-11-09,927,175.0,9.85
A001,2026-11-09,928,179.0,10.46
A001,2026-11-09,929,174.0,10.75
A001,2026-11-09,930,176.0,10.25
A001,2026-11-09,931,178.0,11.57
A001,2026-11-09,932,176.0,11.3
A001,2026-11-09,933,181.0,10.96
A001,2026-11-09,934,176.0,11.9
A001,2026-11-09,935,177.0,9.96
A001,2026-11-09,936,175.0,10.89
A001,2026-11-09,937,176.0,11.15
A001,2026-11-09,938,178.0,10.42
A001,2026-11-09,939,179.0,11.19
A001,2026-11-09,940,179.0,10.38
A001,2026-11-09,941,181.0,11.49
A001,2026-11-09,942,178.0,11.74
A001,2026-11-09,943,178.0,11.31
A001,2026-11-09,944,184.0,10.06
A001,2026-11-09,945,180.0,10.63
A001,2026-11-09,946,178.0,11.58
A001,2026-11-09,947,178.0,11.29
A001,2026-11-09,948,178.0,9.69
A001,2026-11-09,949,182.0,12.08
A001,2026-11-09,950,179.0,11.45
A001,2026-11-09,951,181.0,10.9
A001,2026-11-09,952,180.0,12.02
A001,2026-11-09,953,182.0,11.05
A001,2026-11-09,954,179.0,11.07
A001,2026-11-09,955,179.0,11.72
A001,2026-11-09,956,182.0,12.6
A001,2026-11-09,957,183.0,12.53
A001,2026-11-09,958,182.0,11.8
A001,2026-11-09,959,180.0,11.89
A001,2026-11-09,960,183.0,12.11
A001,2026-11-09,961,181.0,10.9
A001,2026-11-09,962,181.0,12.07
A001,2026-11-09,963,180.0,11.26
A001,2026-11-09,964,185.0,11.92
A001,2026-11-09,965,184.0,11.61
A001,2026-11-09,966,184.0,12.07
A001,2026-11-09,967,185.0,11.85
A001,2026-11-09,968,189.0,9.96
A001,2026-11-09,969,180.0,11.93
A001,2026-11-09,970,182.0,12.22
A001,2026-11-09,971,182.0,12.12
A001,2026-11-09,972,182.0,11.81
A001,2026-11-09,973,181.0,12.87
A001,2026-11-09,974,183.0,12.08
A001,2026-11-09,975,181.0,12.17
A001,2026-11-09,976,185.0,12.55
A001,2026-11-09,977,184.0,12.15
A001,2026-11-09,978,185.0,11.4
A001,2026-11-09,979,185.0,10.49
A001,2026-11-09,980,185.0,11.67
A001,2026-11-09,981,183.0,12.42
A001,2026-11-09,982,188.0,11.76
A001,2026-11-09,983,185.0,12.46
A001,2026-11-09,984,181.0,12.08
A001,2026-11-09,985,182.0,12.76
A001,2026-11-09,986,181.0,11.82
A001,2026-11-09,987,184.0,12.28
A001,2026-11-09,988,184.0,12.3
A001,2026-11-09,989,183.0,12.9
A001,2026-11-09,990,188.0,10.98
A001,2026-11-09,991,185.0,11.72
A001,2026-11-09,992,186.0,12.51
A001,2026-11-09,993,183.0,12.92
A001,2026-11-09,994,182.0,12.14
A001,2026-11-09,995,184.0,11.81
A001,2026-11-09,996,185.0,12.44
A001,2026-11-09,997,181.0,12.5
A001,2026-11-09,998,184.0,11.75
A001,2026-11-09,999,184.0,12.16
A001,2026-11-09,1000,184.0,12.66
A001,2026-11-09,1001,182.0,13.08
A001,2026-11-09,1002,183.0,12.38
A001,2026-11-09,1003,184.0,11.95
A001,2026-11-09,1004,184.0,11.88
A001,2026-11-09,1005,185.0,12.23
A001,2026-11-09,1006,186.0,11.82
A001,2026-11-09,1007,183.0,11.98
A001,2026-11-09,1008,183.0,11.22
A001,2026-11-09,1009,184.0,12.62
A001,2026-11-09,1010,184.0,11.14
A001,2026-11-09,1011,182.0,11.55
A001,2026-11-09,1012,185.0,11.85
A001,2026-11-09,1013,185.0,12.96
A001,2026-11-09,1014,185.0,11.5
A001,2026-11-09,1015,186.0,11.33
A001,2026-11-09,1016,181.0,11.38
A001,2026-11-09,1017,182.0,12.68
A001,2026-11-09,1018,182.0,9.98
A001,2026-11-09,1019,182.0,11.04
A001,2026-11-09,1020,180.0,13.25
A001,2026-11-09,1021,179.0,11.95
A001,2026-11-09,1022,182.0,10.9
A001,2026-11-09,1023,180.0,11.51
A001,2026-11-09,1024,181.0,11.55
A001,2026-11-09,1025,179.0,11.99
A001,2026-11-09,1026,179.0,12.56
A001,2026-11-09,1027,181.0,11.66
A001,2026-11-09,1028,181.0,11.08
A001,2026-11-09,1029,181.0,11.84
A001,2026-11-09,1030,184.0,10.92
A001,2026-11-09,1031,180.0,10.69
A001,2026-11-09,1032,180.0,10.22
A001,2026-11-09,1033,177.0,10.31
A001,2026-11-09,1034,176.0,10.68
A001,2026-11-09,1035,182.0,10.48
A001,2026-11-09,1036,177.0,11.34
A001,2026-11-09,1037,176.0,10.4
A001,2026-11-09,1038,178.0,9.2
A001,2026-11-09,1039,178.0,10.42
A001,2026-11-09,1040,176.0,10.73
A001,2026-11-09,1041,177.0,10.61
A001,2026-11-09,1042,180.0,11.85
A001,2026-11-09,1043,175.0,10.54
A001,2026-11-09,1044,,11.4
A001,2026-11-09,1045,178.0,10.82
A001,2026-11-09,1046,177.0,10.77
A001,2026-11-09,1047,175.0,10.26
A001,2026-11-09,1048,173.0,10.69
A001,2026-11-09,1049,174.0,10.23
A001,2026-11-09,1050,175.0,10.75
A001,2026-11-09,1051,177.0,10.47
A001,2026-11-09,1052,173.0,10.0
A001,2026-11-09,1053,174.0,11.13
A001,2026-11-09,1054,176.0,10.75
A001,2026-11-09,1055,169.0,10.19
A001,2026-11-09,1056,176.0,10.5
A001,2026-11-09,1057,171.0,10.33
A001,2026-11-09,1058,174.0,9.82
A001,2026-11-09,1059,173.0,10.34
A001,2026-11-09,1060,175.0,9.89
A001,2026-11-09,1061,173.0,9.66
A001,2026-11-09,1062,167.0,9.21
A001,2026-11-09,1063,170.0,9.93
A001,2026-11-09,1064,172.0,10.45
A001,2026-11-09,1065,171.0,9.65
A001,2026-11-09,1066,172.0,11.54
A001,2026-11-09,1067,172.0,10.52
A001,2026-11-09,1068,172.0,10.73
A001,2026-11-09,1069,170.0,10.39
A001,2026-11-09,1070,166.0,10.99
A001,2026-11-09,1071,169.0,9.37
A001,2026-11-09,1072,170.0,8.26
A001,2026-11-09,1073,167.0,9.49
A001,2026-11-09,1074,170.0,10.06
A001,2026-11-09,1075,170.0,9.78
A001,2026-11-09,1076,169.0,9.82
A001,2026-11-09,1077,162.0,10.41
A001,2026-11-09,1078,165.0,9.81
A001,2026-11-09,1079,171.0,10.02
A001,2026-11-09,1080,166.0,8.94
A001,2026-11-09,1081,163.0,8.82
A001,2026-11-09,1082,169.0,10.41
A001,2026-11-09,1083,167.0,9.46
A001,2026-11-09,1084,169.0,9.0
A001,2026-11-09,1085,167.0,8.96
A001,2026-11-09,1086,167.0,8.91
A001,2026-11-09,1087,167.0,8.85
A001,2026-11-09,1088,167.0,8.47
A001,2026-11-09,1089,170.0,8.31
A001,2026-11-09,1090,167.0,9.06
A001,2026-11-09,1091,162.0,8.79
A001,2026-11-09,1092,166.0,9.78
A001,2026-11-09,1093,167.0,9.26
A001,2026-11-09,1094,167.0,9.22
A001,2026-11-09,1095,163.0,8.58
A001,2026-11-09,1096,166.0,8.93
A001,2026-11-09,1097,166.0,9.19
A001,2026-11-09,1098,169.0,9.38
A001,2026-11-09,1099,162.0,8.87
A001,2026-11-09,1100,162.0,9.55
A001,2026-11-09,1101,163.0,8.88
A001,2026-11-09,1102,162.0,9.33
A001,2026-11-09,1103,161.0,8.53
A001,2026-11-09,1104,157.0,7.72
A001,2026-11-09,1105,162.0,8.94
A001,2026-11-09,1106,163.0,9.2
A001,2026-11-09,1107,161.0,9.09
A001,2026-11-09,1108,166.0,8.98
A001,2026-11-09,1109,162.0,8.5
A001,2026-11-09,1110,164.0,8.2
A001,2026-11-09,1111,162.0,9.0
A001,2026-11-09,1112,163.0,8.91
A001,2026-11-09,1113,162.0,8.3
A001,2026-11-09,1114,164.0,9.29
A001,2026-11-09,1115,161.0,8.08
A001,2026-11-09,1116,162.0,8.25
A001,2026-11-09,1117,162.0,9.57
A001,2026-11-09,1118,161.0,9.09
A001,2026-11-09,1119,162.0,8.35
A001,2026-11-09,1120,165.0,8.72
A001,2026-11-09,1121,160.0,8.64
A001,2026-11-09,1122,162.0,6.89
A001,2026-11-09,1123,163.0,7.98
A001,2026-11-09,1124,163.0,8.49
A001,2026-11-09,1125,161.0,8.3
A001,2026-11-09,1126,156.0,8.66
A001,2026-11-09,1127,162.0,9.18
A001,2026-11-09,1128,156.0,8.31
A001,2026-11-09,1129,164.0,7.87
A001,2026-11-09,1130,161.0,8.7
A001,2026-11-09,1131,163.0,8.3
A001,2026-11-09,1132,159.0,8.41
A001,2026-11-09,1133,158.0,8.33
A001,2026-11-09,1134,161.0,9.85
A001,2026-11-09,1135,161.0,7.16
A001,2026-11-09,1136,160.0,8.28
A001,2026-11-09,1137,161.0,8.51
A001,2026-11-09,1138,166.0,8.05
A001,2026-11-09,1139,162.0,9.07
A001,2026-11-09,1140,163.0,9.02
A001,2026-11-09,1141,163.0,8.51
A001,2026-11-09,1142,164.0,8.39
A001,2026-11-09,1143,161.0,8.49
A001,2026-11-09,1144,157.0,8.51
A001,2026-11-09,1145,161.0,8.54
A001,2026-11-09,1146,163.0,8.48
A001,2026-11-09,1147,,8.76
A001,2026-11-09,1148,161.0,9.08
A001,2026-11-09,1149,160.0,7.9
A001,2026-11-09,1150,165.0,8.02
A001,2026-11-09,1151,163.0,7.62
A001,2026-11-09,1152,163.0,9.21
A001,2026-11-09,1153,163.0,8.86
A001,2026-11-09,1154,162.0,9.03
A001,2026-11-09,1155,163.0,7.89
A001,2026-11-09,1156,160.0,9.83
A001,2026-11-09,1157,158.0,8.42
A001,2026-11-09,1158,163.0,8.91
A001,2026-11-09,1159,163.0,9.34
A001,2026-11-09,1160,165.0,8.26
A001,2026-11-09,1161,166.0,8.55
A001,2026-11-09,1162,166.0,9.01
A001,2026-11-09,1163,161.0,10.64
A001,2026-11-09,1164,163.0,9.13
A001,2026-11-09,1165,165.0,9.94
A001,2026-11-09,1166,169.0,9.73
A001,2026-11-09,1167,167.0,9.25
A001,2026-11-09,1168,167.0,8.47
A001,2026-11-09,1169,164.0,9.72
A001,2026-11-09,1170,163.0,8.22
A001,2026-11-09,1171,167.0,10.11
A001,2026-11-09,1172,163.0,9.3
A001,2026-11-09,1173,165.0,7.62
A001,2026-11-09,1174,165.0,9.04
A001,2026-11-09,1175,169.0,9.67
A001,2026-11-09,1176,165.0,9.16
A001,2026-11-09,1177,161.0,9.77
A001,2026-11-09,1178,168.0,8.86
A001,2026-11-09,1179,165.0,8.62
A001,2026-11-09,1180,167.0,9.4
A001,2026-11-09,1181,167.0,9.49
A001,2026-11-09,1182,167.0,9.3
A001,2026-11-09,1183,169.0,10.28
A001,2026-11-09,1184,165.0,9.07
A001,2026-11-09,1185,167.0,9.8
A001,2026-11-09,1186,170.0,9.69
A001,2026-11-09,1187,167.0,8.76
A001,2026-11-09,1188,166.0,8.94
A001,2026-11-09,1189,171.0,9.77
A001,2026-11-09,1190,172.0,10.99
A001,2026-11-09,1191,170.0,10.19
A001,2026-11-09,1192,166.0,8.84
A001,2026-11-09,1193,172.0,8.05
A001,2026-11-09,1194,167.0,10.39
A001,2026-11-09,1195,171.0,9.93
A001,2026-11-09,1196,169.0,10.72
A001,2026-11-09,1197,169.0,9.54
A001,2026-11-09,1198,171.0,10.32
A001,2026-11-09,1199,171.0,10.65
A001,2026-11-09,1200,171.0,9.92
A001,2026-11-09,1201,174.0,9.97
A001,2026-11-09,1202,172.0,10.28
A001,2026-11-09,1203,175.0,10.63
A001,2026-11-09,1204,174.0,10.33
A001,2026-11-09,1205,172.0,10.96
A001,2026-11-09,1206,172.0,10.14
A001,2026-11-09,1207,171.0,9.66
A001,2026-11-09,1208,175.0,11.68
A001,2026-11-09,1209,174.0,10.17
A001,2026-11-09,1210,170.0,10.23
A001,2026-11-09,1211,174.0,10.57
A001,2026-11-09,1212,173.0,10.69
A001,2026-11-09,1213,179.0,10.45
A001,2026-11-09,1214,172.0,10.71
A001,2026-11-09,1215,173.0,10.74
A001,2026-11-09,1216,178.0,10.9
A001,2026-11-09,1217,179.0,9.42
A001,2026-11-09,1218,175.0,12.0
A001,2026-11-09,1219,176.0,10.82
A001,2026-11-09,1220,178.0,11.29
A001,2026-11-09,1221,173.0,10.15
A001,2026-11-09,1222,174.0,10.73
A001,2026-11-09,1223,177.0,10.65
A001,2026-11-09,1224,181.0,11.97
A001,2026-11-09,1225,178.0,10.77
A001,2026-11-09,1226,179.0,11.61
A001,2026-11-09,1227,181.0,10.79
A001,2026-11-09,1228,183.0,10.95
A001,2026-11-09,1229,178.0,11.1
A001,2026-11-09,1230,179.0,12.05
A001,2026-11-09,1231,183.0,10.18
A001,2026-11-09,1232,177.0,10.55
A001,2026-11-09,1233,182.0,10.2
A001,2026-11-09,1234,178.0,10.75
A001,2026-11-09,1235,181.0,10.94
A001,2026-11-09,1236,180.0,10.49
A001,2026-11-09,1237,179.0,11.05
A001,2026-11-09,1238,179.0,10.31
A001,2026-11-09,1239,182.0,10.93
A001,2026-11-09,1240,183.0,12.29
A001,2026-11-09,1241,181.0,11.83
A001,2026-11-09,1242,182.0,11.73
A001,2026-11-09,1243,183.0,11.04
A001,2026-11-09,1244,180.0,10.74
A001,2026-11-09,1245,184.0,11.0
A001,2026-11-09,1246,184.0,11.68
A001,2026-11-09,1247,188.0,12.25
A001,2026-11-09,1248,182.0,12.29
A001,2026-11-09,1249,182.0,12.15
A001,2026-11-09,1250,185.0,11.35
A001,2026-11-09,1251,185.0,11.82
A001,2026-11-09,1252,182.0,11.63
A001,2026-11-09,1253,183.0,11.72
A001,2026-11-09,1254,185.0,13.08
A001,2026-11-09,1255,182.0,10.81
A001,2026-11-09,1256,183.0,11.75
A001,2026-11-09,1257,184.0,12.63
A001,2026-11-09,1258,186.0,11.03
A001,2026-11-09,1259,183.0,11.54
A001,2026-11-09,1260,180.0,11.62
A001,2026-11-09,1261,180.0,11.81
A001,2026-11-09,1262,182.0,11.0
A001,2026-11-09,1263,182.0,12.32
A001,2026-11-09,1264,184.0,12.37
A001,2026-11-09,1265,182.0,12.28
A001,2026-11-09,1266,183.0,11.46
A001,2026-11-09,1267,183.0,12.04
A001,2026-11-09,1268,183.0,11.45
A001,2026-11-09,1269,187.0,11.8
A001,2026-11-09,1270,186.0,13.29
A001,2026-11-09,1271,184.0,12.06
A001,2026-11-09,1272,183.0,11.29
A001,2026-11-09,1273,184.0,12.11
A001,2026-11-09,1274,185.0,11.19
A001,2026-11-09,1275,186.0,11.28
A001,2026-11-09,1276,183.0,11.37
A001,2026-11-09,1277,184.0,11.72
A001,2026-11-09,1278,180.0,12.55
A001,2026-11-09,1279,185.0,12.33
A001,2026-11-09,1280,186.0,12.29
A001,2026-11-09,1281,184.0,11.31
A001,2026-11-09,1282,188.0,11.64
A001,2026-11-09,1283,182.0,12.11
A001,2026-11-09,1284,184.0,11.56
A001,2026-11-09,1285,184.0,11.76
A001,2026-11-09,1286,184.0,12.18
A001,2026-11-09,1287,184.0,11.7
A001,2026-11-09,1288,184.0,12.03
A001,2026-11-09,1289,185.0,12.84
A001,2026-11-09,1290,186.0,11.76
A001,2026-11-09,1291,183.0,12.56
A001,2026-11-09,1292,185.0,12.17
A001,2026-11-09,1293,182.0,10.94
A001,2026-11-09,1294,185.0,11.14
A001,2026-11-09,1295,181.0,11.28
A001,2026-11-09,1296,185.0,11.25
A001,2026-11-09,1297,187.0,11.69
A001,2026-11-09,1298,182.0,12.09
A001,2026-11-09,1299,178.0,12.45
A001,2026-11-09,1300,181.0,11.86
A001,2026-11-09,1301,185.0,11.39
A001,2026-11-09,1302,183.0,10.38
A001,2026-11-09,1303,182.0,11.65
A001,2026-11-09,1304,184.0,11.6
A001,2026-11-09,1305,182.0,11.67
A001,2026-11-09,1306,184.0,12.8
A001,2026-11-09,1307,183.0,12.25
A001,2026-11-09,1308,184.0,11.95
A001,2026-11-09,1309,181.0,10.87
A001,2026-11-09,1310,182.0,11.11
A001,2026-11-09,1311,180.0,11.34
A001,2026-11-09,1312,179.0,10.9
A001,2026-11-09,1313,183.0,11.63
A001,2026-11-09,1314,180.0,11.52
A001,2026-11-09,1315,181.0,10.62
A001,2026-11-09,1316,179.0,11.96
A001,2026-11-09,1317,178.0,11.27
A001,2026-11-09,1318,179.0,10.14
A001,2026-11-09,1319,181.0,11.11
A001,2026-11-09,1320,179.0,11.28
A001,2026-11-09,1321,175.0,11.66
A001,2026-11-09,1322,177.0,10.84
A001,2026-11-09,1323,181.0,11.5
A001,2026-11-09,1324,177.0,11.08
A001,2026-11-09,1325,174.0,10.14
A001,2026-11-09,1326,181.0,10.05
A001,2026-11-09,1327,178.0,11.53
A001,2026-11-09,1328,176.0,11.54
A001,2026-11-09,1329,175.0,10.98
A001,2026-11-09,1330,178.0,11.65
A001,2026-11-09,1331,175.0,11.35
A001,2026-11-09,1332,178.0,11.08
A001,2026-11-09,1333,176.0,10.09
A001,2026-11-09,1334,175.0,11.64
A001,2026-11-09,1335,175.0,10.88
A001,2026-11-09,1336,174.0,10.29
A001,2026-11-09,1337,176.0,10.08
A001,2026-11-09,1338,172.0,10.6
A001,2026-11-09,1339,170.0,9.4
A001,2026-11-09,1340,175.0,10.79
A001,2026-11-09,1341,174.0,9.76
A001,2026-11-09,1342,174.0,10.51
A001,2026-11-09,1343,173.0,9.94
A001,2026-11-09,1344,172.0,10.05
A001,2026-11-09,1345,174.0,9.72
A001,2026-11-09,1346,172.0,10.04
A001,2026-11-09,1347,170.0,11.23
A001,2026-11-09,1348,171.0,10.89
A001,2026-11-09,1349,175.0,10.23
A001,2026-11-09,1350,167.0,9.96
A001,2026-11-09,1351,171.0,10.45
A001,2026-11-09,1352,167.0,10.58
A001,2026-11-09,1353,170.0,9.37
A001,2026-11-09,1354,169.0,9.78
A001,2026-11-09,1355,165.0,8.7
A001,2026-11-09,1356,170.0,10.43
A001,2026-11-09,1357,168.0,10.95
A001,2026-11-09,1358,164.0,9.73
A001,2026-11-09,1359,170.0,8.37
A001,2026-11-09,1360,171.0,9.97
A001,2026-11-09,1361,171.0,9.03
A001,2026-11-09,1362,168.0,9.14
A001,2026-11-09,1363,167.0,9.87
A001,2026-11-09,1364,170.0,9.62
A001,2026-11-09,1365,170.0,9.14
A001,2026-11-09,1366,169.0,9.01
A001,2026-11-09,1367,165.0,9.44
A001,2026-11-09,1368,167.0,9.08
A001,2026-11-09,1369,167.0,8.63
A001,2026-11-09,1370,162.0,9.06
A001,2026-11-09,1371,167.0,9.43
A001,2026-11-09,1372,170.0,9.09
A001,2026-11-09,1373,166.0,8.32
A001,2026-11-09,1374,168.0,9.73
A001,2026-11-09,1375,165.0,7.47
A001,2026-11-09,1376,164.0,8.81
